,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y
0,이기찬 미인 (美人),미인 (美人),이기찬,발라드,헤어질 때 늘 하던 짧은인사가 오늘따라 왜 이렇게 서글픈거니 눈물이 두 뺨 위로 흘러내릴때 그때서야 이별인 줄 알았어  제발 가지 말라고 차갑게 떠나지 말라고 가슴 아프도록 외쳐보지만 너는 떠나간다고 나의 손을 놓는다고 나를두고 돌아서 버린 너  다시 사랑한다 해도 다른 누군갈 만나도 나는 너와 같은 사람 다신 만나진 못해 백 번 천 번을 말해도 울며 다짐을 해봐도 떠나가는 네 얼굴 보고싶은.. 내가 정말 싫어  모두 꿈일꺼라고 깨면 다 돌아올꺼라고 아픈 마음을 위로해보지만 점점 멀어져가는 너의 모습을 보면서 울고있는 내가 다 가여워  다시 사랑한다해도 다른 누군가를 만나도 나는 너와 같은 사람 다신 만나지 못해. 백번 천번을 말해도 울며 다짐을 해봐도 떠나가는 네 얼굴 보고싶은 내가 싫어.  정말 사랑했었다면 나를 사랑했었다면 가는 길에서라도 한번쯤은 돌아봐줘  이거 하나만 알고 가 이 말 하나만 듣고 가 나보다 더 좋은 사람 만나도 날 잊으면 안돼..,"4,012",2007,Lee Ki Chan,美人,C Major,8B,67.0,3:40,40.0,53.0,43.0,30.0,53.0,0.0,12.0,3.0,-4 dB,2007
1,아이비 이럴거면,이럴거면,아이비,발라드,이럴 거면 날 흔들어 놓지 말지 이럴 거면 잘해주지나 말지 이럴 거면 첨 스쳐가게 놔두지 너를 모르는 채 살게 하지. 떠날 거라면.  원망해도 후회해도 널 향한 나의 사랑은 이미 엎질러진 물 처럼 주워 담을 수 없어  나를 울리려고 이럴려고.. 날 사랑 했니. 너를 사랑하게 했니 멀쩡한 사람 왜 넌 바보 만들어 버릴 거면. 그럴 거였으면 왜 내 맘 모두 가져간 거야 조각나버려 이제 다신 쓸 수도 없게  내 머리는 내 입술은 매일 니 욕만 하는데 나의 가슴은 내 눈물은 자꾸 니 편만 들어  나를 울리려고 이럴려고 날 사랑 했니 너를 사랑하게 했니 잘살던 사람 왜 늘 울게 만들어 버릴 거면. 그럴 거였으면 왜 내 맘 모두 가져간 거야 누구에게도 이제 다신 줄 수도 없게  너를 알기 전 서로 몰랐던 때로 돌아가기엔 널 너무 사랑했나 봐  잊지 못할 거면 이럴 거면 널 붙잡을 걸 네게 떼라도 써볼걸 사랑한다고 너 없인 못산다고 울릴 거면 그립게 할 거면 차라리 너의 곁에서 울려 볼 수 있다면 혼자 사랑해도 되니까 나만 사랑해도 되니까,"3,073",2007,IVY,이럴거면,G Major,9B,135.0,3:55,34.0,50.0,53.0,21.0,73.0,0.0,13.0,3.0,-6 dB,2007
2,아이비 유혹의 소나타,유혹의 소나타,아이비,댄스,내 손만 잡으려말고 날 안아봐 두 눈 다 꼭 감은채로 느낌을 봐 가슴이 참 복잡할 땐 날 바라봐 난 널 유혹하는 거란다 손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 한순간 숨 막힐 듯한 네 표정과 한숨만 푹 쉬고 마는 입술을 봐 겁먹기 딱 편한 매력 난 있지만 다 널 유혹 하는 거란다 손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 Baby U Don't Have To Worry Everything's Alright 손발을 Do It 단 둘이 둘이 이 밤을 Take It One One n Two 이제부터 우리 둘 의 시간 Three n Four 아직 밤은 깊어 Five n Six 나를 가져가게 놔둘 시간 Seven Tonight Gotta Make up Ur Mind I GOTTA Do It So pretty pretty I'm Gonna Make It 온몸을 던져 진하게 Touch YA 유혹의 SONATA Baby U Don't Have To Worry Everything's Alright 손발을 Do IT 단 둘이 둘이 이 밤을 Take It 어쩜 이런 기회를 잡고 나를 만나러 왔니 어떤 이도 찾지 못하게 숨겨온 내 사랑 더 빨리 Do IT 단 둘이 둘이 눈길을 Take It 두 손을 펴서 두 팔을 벌려 자 나를 감싸줘 손발을 Do It 단 둘이 둘이 이 밤을 Take It 달빛을 켜서 네 맘을 비춰 자 내게 보여줘 Baby U Don't Have To Worry Everything's Alright 선택은 빨리 한 순간 뿐인 기회는 지금 YO,"3,073",2007,IVY,유혹의 소나타,E Minor,9A,167.0,3:25,28.0,90.0,59.0,47.0,30.0,0.0,9.0,41.0,-3 dB,2007
3,씨야 미워요,미워요,씨야,발라드,평생을 나만 사랑한다고 해놓고 평생을 나만 바라본다고 해놓고 나 그댈 이토록 사랑하게 해놓고 안녕이란 말도 없이 떠나간 그대가 미워요 마음이 약해서 그댈 붙잡지도 못하고 못난 정 때문에 잊지도 못하고 사랑한다고 하더니 나를 떠나가버린 그 사람 지켜준다고 약속하더니 나를 울리고 떠난 그 사람 바람아 불어라 그리운 이 내 마음 전해지도록 내 님이 있는 곳 너는 알고 있잖아  사랑이 사랑을 잊혀지게 한다는 그 말 아무리 되내어도 그리움만 차 사랑한다고 하더니 나를 떠나가버린 그 사람 지켜준다고 약속하더니 나를 울리고 떠난 그 사람 바람아 불어라 그리운 이 내 마음 전해지도록 내 님이 있는 곳 너는 알고 있잖아 그래도 사랑했던 사람 내게는 다정했던 사람 이제 잊어야 하겠지 사랑아 사랑아 너 없이 나 어떻게 살라고 못난 내 사랑아 이제는 내가 널 보내줄께 세월아 흘러라 사랑한 추억 모두 잊혀지도록 그리운 내 님이 생각나지 않도록 여자의 가슴에 사랑만 남겨놓고 떠난 사람아 미워요 그 사람 내가 사랑했던 사람,"11,923",2007,SeeYa,미워요,F# Minor,11A,119.0,4:22,25.0,74.0,55.0,25.0,16.0,0.0,10.0,6.0,-5 dB,2007
4,더 넛츠 (The NuTs) 잔소리,잔소리,더 넛츠 (The NuTs),발라드,아무일 없지 지낼만 하지 거 봐 괜찮다고 했잖아 장난기 어린 네 맑은 음성이 하루종일 내 곁에 있곤 해  어딜 가든지 내가 무얼 하든지 혼자 내버려 두질 않아 무얼 먹어야 할지 무얼 입어야 할지 가면 갈수록 더해지는 너의 잔소리  그래서 눈물 나 내 귓가에 네가 있는데 너를 볼 수 없다는게 그게 너무 슬퍼서  그래서 눈물 나 내 가슴에 살아 있는 널 너무 보고 싶어서 너무 보고 싶어서 너무 아파  저 여잔 어때 자꾸 등을 떠밀어 다른 여잘 만나게 해도 열 번이면 열 번다 이뤄질 수 없었고 그런 날이면 전쟁 같은 너의 잔소리  그래서 눈물 나 나 그렇게 누굴 만나면 이제 다신 내 귓가에 오지 않을 너라서  그래서 눈물 나 너 그렇게 보내 버리면 니가 보고 싶어서 너무나 보고 싶어서 눈물이 나  어쩜 이렇게 아플까 가슴 터질 것처럼 그저 너 하나 없는 것 일뿐인데  그래서 눈물 나 이 세상이 해준 것 보다 니가 내게 해준 것이 너무 나도 많아서  그래서 눈물 나 널 더 이상 듣지 못한 채 주먹만 한 가슴에 너를 살게 하는 게 미안해서,"3,135",2007,The NuTs,잔소리,E♭ Major,5B,140.0,4:14,28.0,35.0,52.0,25.0,85.0,0.0,14.0,4.0,-8 dB,2007
5,신혜성 사랑...후에,사랑...후에,신혜성,발라드,저만치 그녀가 떠나요 마치 바쁜 사람처럼 아쉬운 맘에 한걸음도 떼지 못한 나를 두고 인사까진 잘했는데 눈물은 감추지 못해 싫단 걸음을 억지로 재촉하는 날 그댄 모르죠 돌아보지 마요 계속 걸어요 울먹일 그대를 보면 다시 나 그대를 안고싶어 달려갈지 모르니 사랑하세요 누구든 다시 행복한 그대를 보면 이 맘 정리하기 더 쉬울테니 나를 도와줘요  손잡고 걸었던 이 길을 등을 진채 걷고 있죠 차는 눈물에 흐려지는 그대 모습 마지막이죠 돌아보지 마요 계속 걸어요 울먹일 그대를 보면 다시 나 그대를 안고 싶어 달려갈지 모르니 사랑하세요 누구든 다시 행복한 그대를 보면 이 맘 정리하기 더 쉬울테니 나를 도와줘요 어디로 가는지 걷고 또 걷죠 어쩌다 우리 이별까지 온 건지 난 모르겠어요 자신 없어요 그대 없는 듯 사는 일 쉴새 없이 드는 후회 속에 아파하며 살텐데 돌아봐줘요 한번만 다시 반가운 그 목소리에 용기 없는 내 발이 멈추도록 나를 불러줘요 아직 사랑해요,"10,908",2007,"Shin Hye Sung, JooHyun Oak",After Love,F Minor,4A,110.0,3:47,14.0,48.0,64.0,28.0,81.0,0.0,11.0,3.0,-8 dB,2007
6,테이 같은 베개...,같은 베개...,테이,발라드,하룻밤 자고나면 괜찮을거라 그 밤이 어느새 천번째 밤이야 니가 떠난 그 날부터 매일밤 나를 위로해 줬던건 언젠가 니가 내게 사준 베개야 한시도 떨어져 살수가 없을때 서로같은 베개위에서라도 꼭 잠들자고 약속했었던 똑같은 베개 베고서 잠이들면 어디서든 함께있는 거라던 꿈속에서도 헤어지지 말자던 그런 니가 너무 그리워 잠들때까지 전화기를 붙잡고 사랑한다는말 지겹게 나누고 두 베개가 하나되는 그 날을 그리며 행복했던 난 이제는 그 베개를 끌어 안고서 눈물을 흘리고 후회를 흘리고 너에게 다 미쳐주지 못했었던 나의 마음을 또 흘리지 똑같은 베개 베고서 잠이 들면 어디서든 함께 있는 거라던 꿈속에서도 헤어지지 말자던 그런 니가 너무 그리워 언젠가 잊혀질 날이 올 것 같아서 슬픔도 멈출날 올 것 같아서 외려 두려워 시간이 내 맘까지 앗아갈까 아직도 너만 꿈꾸고 있는 바보 이런 나도 잠들날이 올까봐 똑같은 베개 베고서 잠이들면 어디서든 함께 있는거라던 꿈속에서도 헤어지지 말자던 그런 니가 너무 그리워 사랑이 눕던 그 곳에 그 자리위에 영원토록 이별이 또 누워도 너와 똑같은 추억 하나 가진 난 그래도 너라서 고마워,"11,656",2007,Tei,같은 베개…,D Major,10B,164.0,4:25,37.0,50.0,41.0,39.0,70.0,0.0,11.0,3.0,-8 dB,2007
7,프리스타일 수취인 불명,수취인 불명,프리스타일,랩/힙합,안돼겠지 이젠  잘지내니 나는 요즘 그냥 그렇게 살어 예전보다 살만한데 맘은 그렇지 않아 안본지 오래됐어 요즘에 너는 어때 나같은거 이제는 별로 관심없겠지만 그건좀 어때 예전에 달고 살던 기침은 약좀 잘 챙겨먹어 고집부리지말구 감기라도 걸리면 넌 무척오래 가잖아 따뜻하게 좀 입고 다녀 멋부리지말고 요즘들어서 친구들이 내게 자꾸 말해 사랑은 다른 사랑으로 잊어버리라고 안쓰러운 눈빛으로 나를 보며말해 머리가 멍해지고 말라가는 병에 걸렸다고 길을걷다 멈춰서 한숨만 쉴꺼라고 이름을 불러도 잘 듣지 못할꺼라고 눈만 뜨고 있지 사는게 아니라고 당분간 그 심장은 잠시 멈출꺼라고 왜 이런거죠 내가 왜 이런거죠 아무렇지 않은데 왜 내가 힘들까요 내가 아픈가요 많이 아픈가요 난 아무렇지않죠 정말 아무렇지않죠 모든게  그래 니가 오늘하루 아무런일도없듯 나역시 오늘하루도 보통으로 살어 그런데 사람들이 나를 보며 말해 그러다 죽겠다고 이젠 좀 잊으라고 내색조차 안하려고 정말 애쓰는데 결국 아무리 숨겨봐도 나는 역시 안돼 그렇지 내가 하는 일이 다 그렇지 뭐 사랑하는 사람조차 볼수없으니까 오랜만에 니 생각나 편지한통 썼는데 그런데 마땅하게 어디로 보낼곳이 없어 사실은 나 미치도록 니가 보고싶고 많이 아파 너무도 힘들다고 말하려고했어 내가 지금 뭐를 어찌해야할지 어떻게 시작할지 너에게 물어보려했어 정말 뭐가 뭔지 대체 정말 뭐가 뭔지 나는 어떻게 너 없인 아무것도 못해 왜 이런거죠 내가 왜 이런거죠 아무렇지 않은데 왜 내가 힘들까요 내가 아픈가요 많이 아픈가요 난 아무렇지않죠 정말 아무렇지않죠 모든게 왜 이렇게 살아가는지 이렇게 힘든지 왜이렇게 된거죠 아무일도 없던것처럼 난 웃고 지내요 정말 아무렇지도않게 근데 왜 이런거죠 내가 왜 이럴까요 아무렇지않은데 왜 내가 힘들까요 내가 아픈가요 많이 아픈가요 난 아무렇지않죠 정말 아무렇지않죠 모든게 근데 왜 자꾸만,"5,716",2007,"BIG Naughty, Kid Milli",Freestylin',F# Major,2B,117.0,3:01,36.0,40.0,85.0,42.0,11.0,0.0,11.0,13.0,-12 dB,2007
8,윤하 (YOUNHA) 비밀번호 486,비밀번호 486,윤하 (YOUNHA),록/메탈,한시간마다 보고 싶다고 감정없이 말하지 말아 흔하게 널린 연애지식은 통하지 않아 백번을 넘게 사랑한다고 감동없이 말하지 말아 잘 잡혀가던 분위기마저 깨버리잖아 여자는 생각보다 단순하지 않아 행복하게 만드는 방법도 조금씩은 달라 하루에 네번 사랑을 말하고 여덟번 웃고 여섯번의 키스를 해줘 날 열어주는 단 하나뿐인 비밀번호야 누구도 알 수 없게 너만이 나를 가질수 있도록 You're my secret boy boy boy boy boy boy 아무데서나 나타나지마 항상 놀라지만은 않아 화장기없는 얼굴 보이면 화도 나는걸 남자는 여자만큼 섬세하질 않아 하고 싶은 대로만 한다면 다 된다고 믿어 하루에 네번 사랑을 말하고 여덟번 웃고 여섯번의 키스를 해줘 날 열어주는 단 하나뿐인 비밀번호야 누구도 알 수 없게 너만이 나를 가질수 있도록 You're my secret boy boy boy boy boy boy 어렵다고 포기하진 말아줘 너 하나만 원하는 날 알아줘 바람둥이 같은 남자들에게 여자들은 늘 속곤 하는걸 날 애태우고 달랠줄 아는 니가 되길 바래 하루에 네번 사랑을 말하고 여덟번 웃고 여섯번의 키스를 해줘 날 열어주는 단 하나뿐인 비밀번호야 누구도 알 수 없게 너만이 나를 가질수 있도록 You're my secret boy boy boy boy boy boy boy boy boy boy boy boy,"121,915",2007,Younha,비밀번호 486,A Major,11B,137.0,3:48,37.0,86.0,64.0,77.0,8.0,0.0,11.0,10.0,-4 dB,2007
9,에픽하이 (EPIK HIGH) Fan,Fan,에픽하이 (EPIK HIGH),랩/힙합,oh 가질수가 없어도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 내가 누군지는 몰라도 Oh baby don't you know 내 이름도 모르죠 오늘도 밤새도록 맘 졸이고 그대 바라보고 있죠 Oh so beutiful 손에 쥔 당신의 독사진 세상의 환호성에 파묻힌 내 미친 사랑의 속삭임 듣고 있지도 않겠죠 난 죽어도 안되겠죠 그러겠죠 다음 세상에도 내가 누군지도 모르고 살겠죠 너무나도 그댈 가지고 싶어 난 돌이킬수가 없죠 오늘밤도 입을 맞추고 싶어 베개를 꽉 붙잡겠죠 오늘이 우리의 첫 만남이 맞는거겠죠 그런 문답은 언제나 당신만 하는 거겠죠 나는 그대 뒷모습에 오늘도 말을 걸겠죠 항상 같은건데도 떨림에 인사를 건네죠 이 세상의 모든 귀를 막아도 그대만은 내 말을 들어줘 멀어지는 그대 뒷모습에 굳어가는 날 흔들어줘 멀리서 저 멀리서 점이 되어가 어디에서 그댈 볼 수 있을까 말해줘 oh 가질수가 없어도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 내가 누군지는 몰라도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 내가 누군지는 몰라도 오늘은 왜 웃지 않고 있을까 그대 무슨 일인지 별일 아니었음 좋겠는데 시름이 가득한 그대 얼굴 난 볼 수 가 없는데 차라리 내가 아픈게 낫겠어 그럴 수 가 없는게 너무나도 안타까워 오늘 하루만은 날 반가워 잘있었죠 물어본다면 대답 할 수 있는 날 안아줘 닿지도 만질수도 안을수도 없는 그대여 오늘밤도 난 그댈 만나러 가요 내 꿈속에서 꿈속에서라도 모두가 말리고 내 사랑 비웃더라도 미쳤다고 모두가 말하고 온 세상 지우더라도 당신은 내껀데 보잘것 없는 시선들에게 뺏겨 왜 No 난 절대 못해 나만 바라보게 해줄께 모든걸 다 줄께 입맞출 때 세상을 다 가져다 줄께 절대 날 떠나가지 못하게 불이 꺼져버린 가슴에 가둘께 You are My star I'm your no1 fan baby please take my hand oh 가질수가 없어도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 내가 누군지는 몰라도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 내가 누군지는 몰라도 oh 가질수가 없어도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 내가 누군지는 몰라도 내 머릿속에 서라도 만질수가 없어도 그저 헛된 꿈이라도 말할수가 없어도 멀리서 숨어서라도 You know I do 널 사랑한다고 미친 사랑에 빠진 boy say girl say oh oh oh 바보같은 사랑에 빠진 boy say girl say oh oh oh 헛된 사랑에 빠진 boy say girl say oh oh oh 나같은 사랑에 빠진 boy say girl say oh oh oh 내가 누군지는 몰라도,"92,748",2007,Epik High,Fan,B Minor,10A,166.0,3:44,38.0,85.0,63.0,78.0,6.0,2.0,6.0,10.0,-3 dB,2007
