,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y
0,싸이 (PSY) 강남스타일,강남스타일,싸이 (PSY),랩/힙합,오빤 강남스타일 강남스타일 낮에는 따사로운 인간적인 여자 커피 한잔의 여유를 아는 품격 있는 여자 밤이 오면 심장이 뜨거워지는 여자 그런 반전 있는 여자 나는 사나이 낮에는 너만큼 따사로운 그런 사나이 커피 식기도 전에 원샷 때리는 사나이 밤이 오면 심장이 터져버리는 사나이 그런 사나이 아름다워 사랑스러워 그래 너 hey 그래 바로 너 hey 아름다워 사랑스러워 그래 너 hey 그래 바로 너 hey 지금부터 갈 데까지 가볼까 오빤 강남스타일 강남스타일 오빤 강남스타일 강남스타일 오빤 강남스타일 Eh- Sexy Lady 오빤 강남스타일 Eh- Sexy Lady 오오오오 정숙해 보이지만 놀 땐 노는 여자 이때다 싶으면 묶었던 머리 푸는 여자 가렸지만 웬만한 노출보다 야한 여자 그런 감각적인 여자 나는 사나이 점잖아 보이지만 놀 땐 노는 사나이 때가 되면 완전 미쳐버리는 사나이 근육보다 사상이 울퉁불퉁한 사나이 그런 사나이 아름다워 사랑스러워 그래 너 hey 그래 바로 너 hey 아름다워 사랑스러워 그래 너 hey 그래 바로 너 hey 지금부터 갈 데까지 가볼까 오빤 강남스타일 강남스타일 오빤 강남스타일 강남스타일 오빤 강남스타일 Eh- Sexy Lady 오빤 강남스타일 Eh- Sexy Lady 오오오오 뛰는 놈 그 위에 나는 놈 baby baby 나는 뭘 좀 아는 놈 뛰는 놈 그 위에 나는 놈 baby baby 나는 뭘 좀 아는 놈 You know what I’m saying 오빤 강남스타일 Eh- Sexy Lady 오빤 강남스타일 Eh- Sexy Lady 오빤 강남스타일,"49,383",2012,PSY,Gangnam Style (강남스타일),B Minor,10A,132.0,3:39,77.0,94.0,73.0,75.0,0.0,0.0,9.0,29.0,-3 dB,2012
1,씨스타 나혼자 (Alone),나혼자 (Alone),씨스타,댄스,Whoo Whoo Whoo Whoo I don't wanna cry Whoo Whoo Whoo Whoo Please dry my eyes Whoo Whoo Whoo Whoo I'm fallin' down Whoo Whoo Whoo Whoo Without you I'm fallin' down 추억이 이리 많을까 넌 대체 뭐할까 아직 난 이래 혹시 돌아 올까 봐 나 절대 이런 애 아닌데 이런 적 없었는데 사랑 너무도 독해 아직도 못 깼나 봐 너무도 달콤한 니 말에 속아 이제와 혼자 I'm falling down I'm falling down 차라리 만나지 말걸 그랬어 이렇게 될 줄 몰랐어 이토록 쉽게 우린 끝인가요 왜 또 나혼자 밥을 먹고 나혼자 영화를 보고 나혼자 노래하고 이렇게 나 울고 불고 넌 떠나고 없어 후회해도 소용없어 오늘도 나혼자 Whoo Whoo Whoo Whoo Whoo Whoo Whoo Whoo 나혼자 길을 걷고 나혼자 TV를 보고 나혼자 취해 보고 이렇게 매일 울고 불고 사랑 참 달콤했어 이별이란 그림자 안에서 오늘도 잠 못자 Whoo Whoo Whoo Whoo Whoo Whoo Whoo Don't tell me it's over 날 안아줘 도대체 내게 넌 왜 이러는데 Oh Ma boy Whoo Whoo Whoo 오늘도 나 눈물로 지새워 너무도 달콤한 니 말에 속아 이제와 혼자 I'm falling down I'm falling down 차라리 만나지 말걸 그랬어 이렇게 될 줄 몰랐어 이토록 쉽게 우린 끝인가요 왜 또 나혼자 밥을 먹고 나혼자 영화를 보고 나혼자 노래하고 이렇게 나 울고 불고 넌 떠나고 없어 후회해도 소용없어 오늘도 나혼자 Whoo Whoo Whoo Whoo Whoo Whoo Whoo Whoo 나혼자 길을 걷고 나혼자 TV를 보고 나혼자 취해 보고 이렇게 매일 울고 불고 사랑 참 달콤했어 이별이란 그림자 안에서 오늘도 잠 못자 Whoo Whoo Whoo Whoo Whoo Whoo Whoo 참 뻔하디 뻔한 너의 그런 빈번한 거짓말에 또 속았어 아주 값싼 니 미소에 홀린 날 갖고 너 재미있게 놀았어 이제와서 뭘 어쩌겠어 그리움에 갇혀 나혼자서 니가 버린 내 맘 공허해 꼭 버려져 텅빈 거리 같아 Whoo Whoo Whoo Whoo I don't wanna cry Whoo Whoo Whoo Whoo Please dry my eyes Whoo Whoo Whoo Whoo I'm fallin' down Whoo Whoo Whoo Whoo Without you I'm fallin' down,"48,419",2012,SISTAR,Alone,E Minor,9A,115.0,3:26,55.0,96.0,77.0,89.0,26.0,0.0,15.0,4.0,-2 dB,2012
2,버스커 버스커 벚꽃 엔딩,벚꽃 엔딩,버스커 버스커,록/메탈,그대여 그대여 그대여 그대여 그대여 오늘은 우리 같이 걸어요 이 거리를 밤에 들려오는 자장노래 어떤가요 오예 몰랐던 그대와 단 둘이 손 잡고 알 수 없는 이 떨림과 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 오예 그대여 우리 이제 손 잡아요 이 거리에 마침 들려오는 사랑 노래 어떤가요 오예 사랑하는 그대와 단 둘이 손잡고 알 수 없는 이 거리를 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 바람 불면 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐 오 또 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐 사랑하는 연인들이 많군요 알 수 없는 친구들이 많아요 흩날리는 벚꽃 잎이 많군요 좋아요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 그대여 그대여 그대여 그대여 그대여,"57,593",2012,Busker Busker,Cherry Blossom Ending,A Major,11B,120.0,4:21,54.0,67.0,62.0,66.0,74.0,0.0,14.0,3.0,-5 dB,2012
3,씨스타 Loving U (러빙유),Loving U (러빙유),씨스타,댄스,Hey 참 이상해 정말 strange 이런 적 없었는데 널 볼때마다 나 두근두근 떨리는게 When I see your face 혼자 막 상상을 해 나 표정 관리 안돼 미칠 것 같아 또 니가 니가 보고 싶어서 I wanna say woo woo woo woo yeh 너 때문에 그래 먼저 말하긴 싫은데 내 입가에 맴돌아 Loving U U 나 어떡해 what should I do 조절이 안돼 내 맘 고장 나버린 heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo woo woo Baby I'm in love with you ok let's talk about love 모두 휘파람을 불며 어머나 나를 꼬시려고 했던 남자들 이젠 모두 안녕 내 애교섞인 목소리는 오빠만 부를래 오빠야 어쩌면 좋아 내가 사랑에 빠졌나 봐 Woo woo woo woo yeh 너 때문에 그래 먼저 말하긴 싫은데 내 입가에 맴돌아 Loving U U 나 어떡해 what should I do 조절이 안돼 내 맘 고장 나버린 heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo Baby I'm in love with you 애타는 내 맘 너무 기나긴 밤 숨겨왔던 너를 향한 말 사랑해 Baby I’m in love with U U 나 어떻게 해 What should I do 조절이 안돼 내 맘 고장 나버린 heart 정신 못 차릴 만큼 Boy I'm falling in love with U U 나 어떡해 what should I do 널 놓치면 난 안돼 사랑한다고 Woo woo woo woo woo Woo woo woo woo woo woo Baby I'm in love with you Hello Hello 눈이 마주치면 L. O. L. O. V. E 나는 말해 멜로 멜로 우린 L. O. L. O. V. E. L. O. L. O. V. E I'm only think about U,"48,419",2012,SISTAR,Loving U,A Major,11B,125.0,3:38,51.0,86.0,69.0,91.0,19.0,0.0,31.0,8.0,-2 dB,2012
4,BIGBANG (빅뱅) FANTASTIC BABY,FANTASTIC BABY,BIGBANG (빅뱅),댄스,FANTASTIC BABY  여기 붙어라 모두 모여라 WE GON’ PARTY LIKE 리리리라라라 맘을 열어라 머릴 비워라 불을 지펴라 리리리라라라 정답은 묻지 말고 그대로 받아들여 느낌대로 가 ALRIGHT 하늘을 마주하고 두 손을 다 위로 저 위로 날뛰고 싶어 OH 나나나나나 나나나나나 WOW FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE WOW FANTASTIC BABY 이 난장판에 HEY 끝판 왕 차례 HEY 땅을 흔들고 3분으론 불충분한 RACE WAIT 분위기는 과열 HUH CATCH ME ON FIRE HUH 진짜가 나타났다 나나나나 하나부터 열까지 모든 게 다 한 수위 모래 벌판 위를 미친 듯이 뛰어봐도 거뜬한 우리 하늘은 충분히 너무나 푸르니까 아무것도 묻지 말란 말이야 느끼란 말이야 내가 누군지 네 심장소리에 맞게 뛰기 시작해 막이 끝날 때까지 YE I CAN’T BABY DON’T’ STOP THIS 오늘은 타락해 미쳐 발악해 가는거야 WOW FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE WOW FANTASTIC BABY BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN DANCE BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN 날 따라 잡아볼 테면 와봐 난 영원한 딴따라 오늘 밤 금기란 내겐 없어 mama just let me be your lover 이 혼란 속을 넘어 나나나나나 머리끝부터 발끝까지 비쥬얼은 쇼크 내 감각은 소문난 꾼 앞서가는 촉 남들보다는 빠른 걸음 차원이 다른 젊음 얼음얼음얼음 HOLD UP 나나나나나 네 심장소리에 맞게 뛰기 시작해 막이 끝날 때까지 YE I CAN’T BABY DON’T’ STOP THIS 오늘은 타락해 미쳐 발악해 가는거야 WOW FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE FANTASTIC BABY DANCE I WANNA DAN DAN DAN DAN DANCE WOW FANTASTIC BABY BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN DANCE BOOM SHAKALAKA BOOM SHAKALAKA BOOM SHAKALAKA DAN DAN DAN DAN 다 같이 놀자 YE YE YE 다 같이 뛰자 YE YE YE 다 같이 돌자 YE YE YE 다 같이 가자 WOW FANTASTIC BABY,"247,566",2012,BIGBANG,Fantastic Baby,D Major,10B,130.0,3:51,72.0,84.0,73.0,58.0,0.0,0.0,7.0,5.0,-4 dB,2012
5,2NE1 I Love You,I Love You,2NE1,댄스,그대 나에게만 잘해줘요 항상 나에게만 웃어줘요 I said Ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 아직 난 사랑이 두려워요 이런 내게 믿음을 줘봐요 I said Ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 I LOVE YOU I LOVE YOU 하루 종일 그대 모습 자꾸 떠올라 온종일 울리지 않는 전화기만 또 쳐다봐 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라 너의 생각에 밤엔 잠도 못 이루다 달빛에 그대를 떠올리며 내 맘 고백해봐 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라 Look at me now 내 맘을 바라봐요 이렇게 애타는데 지금 날 잡아줘요 늦기 전에 eh eheheh I LOVE YOU I LOVE YOU 멈추지 마요 사랑 노래 멋진 널 위해 불러줄게 Everyday I say yeah yeah yeah yeah yeah yeah I say yeah yeah yeah yeah yeah yeah 멈추지 마요 사랑의 Dance 이 밤을 그대와 보내고 싶은데 I say yeah yeah yeah yeah yeah yeah I say yeah yeah yeah yeah yeah yeah 내 맘을 바라봐요 이렇게 애타는데 지금 날 잡아줘요 늦기 전에 eheheh eheheheh We can't go wrong Bring it back 밀고 당기지는 말아줘요 우리 조금만 솔직해져요 I said ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 어디서 무얼 할까 궁금해요 혹시 이런 내가 귀찮나요 I said ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 I love you everyday Don’t get away Take me away I love you everyday In everyway 널 사랑해 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라 I love you everyday Don’t get away Take me away I love you everyday In everyway 널 사랑해 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라,"48,172",2012,2NE1,I LOVE YOU,C Minor,5A,125.0,3:57,50.0,84.0,71.0,56.0,2.0,0.0,53.0,4.0,-4 dB,2012
6,버스커 버스커 정말로 사랑한다면,정말로 사랑한다면,버스커 버스커,록/메탈,사랑한단 말로는 사랑할 순 없군요 그대 상처 주네요 나의 뻔한 그 말이 너무 쉽게 뱉은 말 너무 쉬운 사랑은 다 거짓말이죠 그래 다 거짓말이죠 무엇을 원하는지 얼마나 힘든 건지 신경 쓰지 않죠 또 쉽게 넘어 갔나요 많이 힘들었나요 그대가 오늘은 헤어지자 말해요 정말로 사랑한담 기다려 주세요 사랑한단 그 말들도 당신의 행동 하나 진심만을 원하죠 정말로 사랑한담 기다려 주세요 그댈 위해 참아줘요 당신의 행동 하나 아픈 추억 돼가요 정말로 사랑한다면 정말로 사랑한다면 사랑한단 말로는 사랑할 순 없군요 그대 기억 하나요 나의 뻔한 그 말이 그댈 웃게 했던 밤 너무 깊은 그 밤은 다 지나 가네요 모두 다 지나 갔군요 무엇을 말 했는지 얼마나 원했는지 기억 하지 않죠 그대만 지쳐 가나요 많이 힘들었나요 그대가 오늘은 헤어지자 말해요 정말로 사랑한담 기다려 주세요 사랑한단 그 말들도 당신의 행동 하나 진심 만을 원하죠 정말로 사랑한담 기다려 주세요 그댈 위해 참아줘요 당신의 행동 하나 아픈 추억 돼가요 그때 또 하필 잡으려 건네는 이 뻔한 한마디 쉽게 뱉은 말 사랑 한단 말로는 사랑할 순 없군요 허 허우워 아아아 허어어 아아아 이젠 사랑할 순 없군요 사랑한다 기다려 주세요 사랑한단 그 말들도 당신의 행동 하나 진심 만을 원하죠 정말로 사랑한담 기다려 주세요 그댈 위해 참아줘요 당신의 행동 하나 아픈 추억 돼가요 정말로 사랑한다면,"57,593",2012,Busker Busker,If you really love me,B♭ Major,6B,116.0,4:14,40.0,58.0,74.0,66.0,68.0,0.0,11.0,3.0,-8 dB,2012
7,에일리(Ailee) Heaven,Heaven,에일리(Ailee),발라드,니가 있는 곳에 나도 함께 할게 니가 가는 곳에 나도 함께 갈게 널 위해서 매일 웃고 널 위해서 기도하고 니 생각에 잠들고 널 부르며 눈을 떠 내 옆에서 지켜주고 내 옆에서 감싸주는 넌 나의 천국인걸 You're my only one way 오직 너를 원해 내가 니 곁에 있음에 감사해 You're the only one babe 힘든 세상 속에 사랑을 알게 해준 너 하나로 나는 행복해 Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven 우리 함께라면 we will never cry never never cry Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven 영원히 둘이서 never gonna be alone 니 품에서 숨을 쉬고 니 품에서 입 맞추고 니 목소릴 들으면 꿈 꾸는 것 만 같아 니 눈에서 알 수 있어 니 사랑을 알 수 있어 넌 나의 천국인걸 You're my only one way 오직 너를 원해 내가 니 곁에 있음에 감사해 You're the only one babe 힘든 세상 속에 사랑을 알게 해준 너 하나로 나는 행복해 Heaven 나만의 사람 그래 나를 지켜줄 사람 어떤 슬픔도 어떤 아픔도 너와 함께 한다면 어느 누구도 난 부럽지 않아 떨리는 두 손을 잡아줘 내가 사는 이유 너니까 You're my only one way 오직 너를 원해 내가 니 곁에 있음에 감사해 You're the only one babe 힘든 세상 속에 사랑을 알게 해준 너 하나로 나는 행복해 Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven 우리 함께라면 we will never cry never never cry Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven Heaven 영원히 둘이서 never gonna be alone oh so alone,"95,920",2012,AILEE,Heaven,G Major,9B,180.0,3:31,61.0,81.0,43.0,41.0,70.0,0.0,13.0,12.0,-4 dB,2012
8,아이유 하루 끝,하루 끝,아이유,댄스,Monday Better day 처음처럼 설레이는 그런 날 Sunday Better day 종일 너만 생각하는 그런 날 욕심이 나 우리 사이 요만큼만 더 가까이 딱 한 발짝 그만큼 더 가까이 혼잣말이 속삭임이 너도 궁금할 순 있잖아 네가 좋아서 그래 나 차가운 척 표정 짓고 있지만 내 마음은 그게 아닌데 거짓말인데 바보 같은 네가 난 답답해 너무 좋아서 그래 나 시무룩한 얼굴하고 있지만 또 기다리다 고민만 하다 흘러가는 하루 끝에서 하는 말 내가 널 사랑해 One day Holiday 혼자 있긴 너무너무 싫은 날 One day Cloudy day 울 것처럼 하늘도 찌푸린 날 눈물이 와 서글픈 내 맘을 닮은 눈물이 와 꾹 참았다 쏟아지는 내 맘이 온 하늘에 온 세상에 그저 슬픈 건 아닐 거야 네가 좋아서 그래 나 차가운 척 표정 짓고 있지만 내 마음은 그게 아닌데 거짓말인데 바보 같은 네가 난 답답해 너무 좋아서 그래 나 시무룩한 얼굴하고 있지만 또 기다리다 고민만 하다 흘러가는 하루 끝에서 하는 말 내가 널 사랑해 내 입술엔 거짓말 내 눈 속엔 정말 하고픈 말 맘속에 숨어 있는 말 많이 좋아서 그래 뒤돌아서 느려진 발걸음을 봐 널 기다리는 맘인 거잖아 날 지켜본 너라면 알잖아 내가 몰라서 그래 네 마음이 들리게 내게 말해줘 손 내밀면 될 것 같은데 망설이는 이유가 나와 같다면 이제 다가와 줘,"725,903",2012,IU,Every End of the Day,B♭ Major,6B,109.0,4:02,47.0,79.0,65.0,39.0,8.0,0.0,31.0,3.0,-4 dB,2012
9,버스커 버스커 첫사랑,첫사랑,버스커 버스커,록/메탈,처음 널 봤을 때 왠지 다른 느낌 너와 함께 말하고 싶어 웃을 때마다 이 마음을 알아가 이젠 널 볼 때마다 나의 맘이 너무나 커져 이젠 나의 시간은 항상 너와 웃으며 이 밤을 그리워하며 하루를 아쉬워하며 또 너를 기다리겠지 나는 어떡하죠 아직 서툰데 이 마음이 새어나가 커져버린 내 마음이 자꾸만 새어나가 네가 없을 때 왠지 아픈 느낌 이 마음을 전하고 싶어 눈을 감으면 또 네가 떠올라 이젠 숨쉴 때마다 네 모습이 너무나 커져 이젠 나의 사랑은 항상 너와 웃으며 이 밤을 그리워하며 하루를 아쉬워하며 또 너를 기다리겠지 나는 어떡하죠 아직 서툰데 이 마음이 새어나가 커져버린 내 마음이 자꾸만 새어나가 아름다운 그대여 참아보려 했지만 어두워지는 밤과 외로움 알겠네 예 어떡하죠 아직 서툰데 이 마음이 새어나가 커져버린 내 마음이 자꾸만 새어나가 조금만 더 그대를 참아보려 했지만 커져버린 내 마음과 커져가는 니 마음이,"57,593",2012,Busker Busker,First Love,C Major,8B,120.0,3:30,47.0,84.0,64.0,69.0,27.0,0.0,11.0,6.0,-4 dB,2012
